illegal	legal	similarity	code	explanation
(als	als	0.9	1	one close legal neighbour
(dat	dat	0.9	1	one close legal neighbour
(den	den	0.9	1	one close legal neighbour
(der	der	0.9	1	one close legal neighbour
(des	des	0.9	1	one close legal neighbour
(die	die	0.9	1	one close legal neighbour
(opt	opt	0.9	1	one close legal neighbour
Amat	Amant	0.9	1	one close legal neighbour
Chia	China	0.9	1	one close legal neighbour
Geen	een	0.9	1	one close legal neighbour
Maco	Macao	0.9	1	one close legal neighbour
Mede	Meede	0.9	1	one close legal neighbour
Pulo	Punlo	0.9	1	one close legal neighbour
Puyt	uyt	0.9	1	one close legal neighbour
Raia	Radia	0.9	1	one close legal neighbour
SynE	Syn	0.9	1	one close legal neighbour
aenH	aen	0.9	1	one close legal neighbour
aenl	aen	0.9	1	one close legal neighbour
aflf	aff	0.9	1	one close legal neighbour
also	alsoo	0.9	1	one close legal neighbour
amen	armen	0.9	1	one close legal neighbour
atal	attal	0.9	1	one close legal neighbour
bode	boe	0.9	1	one close legal neighbour
ceer	eer	0.9	1	one close legal neighbour
d(it	dit	0.9	1	one close legal neighbour
datr	dat	0.9	1	one close legal neighbour
eten	eeten	0.9	1	one close legal neighbour
heul	hel	0.9	1	one close legal neighbour
ider	inder	0.9	1	one close legal neighbour
iels	niels	0.9	1	one close legal neighbour
iuyl	uyl	0.9	1	one close legal neighbour
lere	leere	0.9	1	one close legal neighbour
lief	lieff	0.9	1	one close legal neighbour
lont	lot	0.9	1	one close legal neighbour
meir	mei	0.9	1	one close legal neighbour
oflf	off	0.9	1	one close legal neighbour
oren	ooren	0.9	1	one close legal neighbour
pass	pas	0.9	1	one close legal neighbour
pont	point	0.9	1	one close legal neighbour
sagu	sagou	0.9	1	one close legal neighbour
spde	spade	0.9	1	one close legal neighbour
synE	syn	0.9	1	one close legal neighbour
thot	tot	0.9	1	one close legal neighbour
tier	ter	0.9	1	one close legal neighbour
torn	toorn	0.9	1	one close legal neighbour
vanl	van	0.9	1	one close legal neighbour
wanl	wal	0.9	1	one close legal neighbour
wasS	was	0.9	1	one close legal neighbour
werl	wel	0.9	1	one close legal neighbour
will	wil	0.9	1	one close legal neighbour
Aen	Aent	0.9	1	one close legal neighbour
Aet	Aent	0.9	1	one close legal neighbour
Gab	Gabo	0.9	1	one close legal neighbour
Hel	Helm	0.9	1	one close legal neighbour
Wat	Want	0.9	1	one close legal neighbour
Wil	Wilt	0.9	1	one close legal neighbour
aem	gaem	0.9	1	one close legal neighbour
ate	alte	0.9	1	one close legal neighbour
cat	cant	0.9	1	one close legal neighbour
com	comt	0.9	1	one close legal neighbour
con	cont	0.9	1	one close legal neighbour
cop	coop	0.9	1	one close legal neighbour
dos	doos	0.9	1	one close legal neighbour
for	fort	0.9	1	one close legal neighbour
gem	gaem	0.9	1	one close legal neighbour
hot	hout	0.9	1	one close legal neighbour
hou	hout	0.9	1	one close legal neighbour
kat	kant	0.9	1	one close legal neighbour
lek	leek	0.9	1	one close legal neighbour
len	leen	0.9	1	one close legal neighbour
loe	loge	0.9	1	one close legal neighbour
lof	loff	0.9	1	one close legal neighbour
mot	mont	0.9	1	one close legal neighbour
nat	nath	0.9	1	one close legal neighbour
nen	neen	0.9	1	one close legal neighbour
pan	pant	0.9	1	one close legal neighbour
pen	open	0.9	1	one close legal neighbour
pot	poth	0.9	1	one close legal neighbour
pra	Opra	0.9	1	one close legal neighbour
put	punt	0.9	1	one close legal neighbour
rae	rade	0.9	1	one close legal neighbour
rat	radt	0.9	1	one close legal neighbour
rol	rolt	0.9	1	one close legal neighbour
sen	sent	0.9	1	one close legal neighbour
slx	sulx	0.9	1	one close legal neighbour
sou	sout	0.9	1	one close legal neighbour
srj	sirj	0.9	1	one close legal neighbour
tra	trap	0.9	1	one close legal neighbour
vef	verf	0.9	1	one close legal neighbour
vei	veri	0.9	1	one close legal neighbour
vyf	vyff	0.9	1	one close legal neighbour
wan	want	0.9	1	one close legal neighbour
win	wint	0.9	1	one close legal neighbour
won	woon	0.9	1	one close legal neighbour
extraordonnairie	extraordonnarie	1.0	0	closest legal neighbour chosen
gequaliflceert	gequalificeert	0.9	0	closest legal neighbour chosen
leugenachtigb	leugenachtige	0.9	0	closest legal neighbour chosen
geinventeert	geintenteert	0.9	0	closest legal neighbour chosen
oprechtheyt	oprechticheyt	0.9	0	closest legal neighbour chosen
(beneffens	beneffens	0.9	0	closest legal neighbour chosen
(ingevalle	ingevalle	0.9	0	closest legal neighbour chosen
.oprechten	oprechten	0.9	0	closest legal neighbour chosen
Hgeberchte	geberchte	0.9	0	closest legal neighbour chosen
Huytsetten	uytsetten	0.9	0	closest legal neighbour chosen
Uuytsetten	uytsetten	0.9	0	closest legal neighbour chosen
eenichheyt	eenicheyt	0.9	0	closest legal neighbour chosen
getrouwden	getrouwen	0.9	0	closest legal neighbour chosen
tbreeckers	breeckers	0.9	0	closest legal neighbour chosen
(mogelyck	mogelyck	0.9	0	closest legal neighbour chosen
(schipper	schipper	0.9	0	closest legal neighbour chosen
Cambellos	Cambello	0.9	0	closest legal neighbour chosen
Chistenen	Christenen	0.9	0	closest legal neighbour chosen
Hcomptoir	comptoir	0.9	0	closest legal neighbour chosen
Hschryven	schryven	0.9	0	closest legal neighbour chosen
Hvertreck	vertreck	0.9	0	closest legal neighbour chosen
Nepthunus	Neptunus	0.9	0	closest legal neighbour chosen
Neptuinus	Neptunus	0.9	0	closest legal neighbour chosen
hoofifden	hooffden	0.9	0	closest legal neighbour chosen
mitgaders	mitsgaders	0.9	0	closest legal neighbour chosen
overschot	overschoot	0.9	0	closest legal neighbour chosen
w^elckers	welckers	0.9	0	closest legal neighbour chosen
(comende	comende	0.9	0	closest legal neighbour chosen
(daertoe	daertoe	0.9	0	closest legal neighbour chosen
(sooveel	sooveel	0.9	0	closest legal neighbour chosen
(vermits	vermits	0.9	0	closest legal neighbour chosen
(volgens	volgens	0.9	0	closest legal neighbour chosen
.Coninck	Coninck	0.9	0	closest legal neighbour chosen
C!olumbo	Columbo	0.9	0	closest legal neighbour chosen
C!oninck	Coninck	0.9	0	closest legal neighbour chosen
C!onincs	Conincs	0.9	0	closest legal neighbour chosen
C4hinees	Chinees	0.9	0	closest legal neighbour chosen
Cioninck	Coninck	0.9	0	closest legal neighbour chosen
Cionincx	Conincx	0.9	0	closest legal neighbour chosen
Hgalliot	galliot	0.9	0	closest legal neighbour chosen
Selandia	Seelandia	0.9	0	closest legal neighbour chosen
bjevaren	bevaren	0.9	0	closest legal neighbour chosen
geschuts	geschut	0.9	0	closest legal neighbour chosen
jachtden	jachten	0.9	0	closest legal neighbour chosen
patbolen	patolen	0.9	0	closest legal neighbour chosen
smakende	makende	0.9	0	closest legal neighbour chosen
subjecft	subject	0.9	0	closest legal neighbour chosen
talambas	talamba	0.9	0	closest legal neighbour chosen
tstaende	staende	0.9	0	closest legal neighbour chosen
vemeemen	ovemeemen	0.9	0	closest legal neighbour chosen
(hoewel	hoewel	0.9	0	closest legal neighbour chosen
(moeten	moeten	0.9	0	closest legal neighbour chosen
gemaekt	gemaeckt	0.9	0	closest legal neighbour chosen
horende	hoorende	0.9	0	closest legal neighbour chosen
lopende	loopende	0.9	0	closest legal neighbour chosen
sterfte	sterffte	0.9	0	closest legal neighbour chosen
aluyn	alluyn	0.9	0	closest legal neighbour chosen
atael	attael	0.9	0	closest legal neighbour chosen
dosen	doosen	0.9	0	closest legal neighbour chosen
faule	faulte	0.9	0	closest legal neighbour chosen
hyden	huyden	0.9	0	closest legal neighbour chosen
lopen	loopen	0.9	0	closest legal neighbour chosen
sobre	sobere	0.9	0	closest legal neighbour chosen
by^Tannahittoemessin		0.0	-1	close legal neighbours too similar
Tanahiloemessingh		0.0	-1	close legal neighbours too similar
ongeraflfineerden		0.0	-1	close legal neighbours too similar
.onderhandelinge		0.0	-1	close legal neighbours too similar
gecommitteerdcns		0.0	-1	close legal neighbours too similar
gecommltteerdens		0.0	-1	close legal neighbours too similar
gere(;hticheeden		0.0	-1	close legal neighbours too similar
oliphants-tanden		0.0	-1	close legal neighbours too similar
'Neederlanderen		0.0	-1	close legal neighbours too similar
affgevaerdigfat		0.0	-1	close legal neighbours too similar
bloetstortingeu		0.0	-1	close legal neighbours too similar
d^opperhooffden		0.0	-1	close legal neighbours too similar
ext'raordinarie		0.0	-1	close legal neighbours too similar
gecommilteerd^s		0.0	-1	close legal neighbours too similar
geconslringeert		0.0	-1	close legal neighbours too similar
gelransiwrteert		0.0	-1	close legal neighbours too similar
gequaliflceerde		0.0	-1	close legal neighbours too similar
gesamenderhandl		0.0	-1	close legal neighbours too similar
geïnteresseerde		0.0	-1	close legal neighbours too similar
onverbreeckelyk		0.0	-1	close legal neighbours too similar
vei'seeckeringh		0.0	-1	close legal neighbours too similar
voortnamentlyck		0.0	-1	close legal neighbours too similar
Banjermassingb		0.0	-1	close legal neighbours too similar
Ck)nnerechittj		0.0	-1	close legal neighbours too similar
Gecommitteerde		0.0	-1	close legal neighbours too similar
Neederlandei's		0.0	-1	close legal neighbours too similar
^esamentlycken		0.0	-1	close legal neighbours too similar
affgevaerdigbt		0.0	-1	close legal neighbours too similar
affreeckeninge		0.0	-1	close legal neighbours too similar
afgevaei*dicht		0.0	-1	close legal neighbours too similar
aflgevaerdicht		0.0	-1	close legal neighbours too similar
behoufticheden		0.0	-1	close legal neighbours too similar
cleyiiicheeden		0.0	-1	close legal neighbours too similar
confirmeerende		0.0	-1	close legal neighbours too similar
contiuueerende		0.0	-1	close legal neighbours too similar
coopmanschappe		0.0	-1	close legal neighbours too similar
d^onderstaeDde		0.0	-1	close legal neighbours too similar
d^onderstaende		0.0	-1	close legal neighbours too similar
embarcquerende		0.0	-1	close legal neighbours too similar
exiraordinarie		0.0	-1	close legal neighbours too similar
extraordinaire		0.0	-1	close legal neighbours too similar
gebeneflcieert		0.0	-1	close legal neighbours too similar
gebeneiBcieert		0.0	-1	close legal neighbours too similar
geconlracteert		0.0	-1	close legal neighbours too similar
geconmiilteert		0.0	-1	close legal neighbours too similar
gedespesdieert		0.0	-1	close legal neighbours too similar
geordonneei*de		0.0	-1	close legal neighbours too similar
geraflSneerden		0.0	-1	close legal neighbours too similar
getranslaieert		0.0	-1	close legal neighbours too similar
getranslaleert		0.0	-1	close legal neighbours too similar
inpertinentien		0.0	-1	close legal neighbours too similar
jegenv^oordich		0.0	-1	close legal neighbours too similar
noolsaeckelyck		0.0	-1	close legal neighbours too similar
noolsaeekelyck		0.0	-1	close legal neighbours too similar
ongemolesteerl		0.0	-1	close legal neighbours too similar
oriderteeckent		0.0	-1	close legal neighbours too similar
stormenderhanl		0.0	-1	close legal neighbours too similar
verongelucijtt		0.0	-1	close legal neighbours too similar
versecckeringe		0.0	-1	close legal neighbours too similar
verseeekeringh		0.0	-1	close legal neighbours too similar
voornamenllyck		0.0	-1	close legal neighbours too similar
voornamentlyok		0.0	-1	close legal neighbours too similar
(uylgesondert		0.0	-1	close legal neighbours too similar
(uytgesondert		0.0	-1	close legal neighbours too similar
Achtervolgens		0.0	-1	close legal neighbours too similar
Coniucklycken		0.0	-1	close legal neighbours too similar
Jegenwoordich		0.0	-1	close legal neighbours too similar
Konnerechittj		0.0	-1	close legal neighbours too similar
Masulipatnani		0.0	-1	close legal neighbours too similar
Nangasacquise		0.0	-1	close legal neighbours too similar
Nederlanfsche		0.0	-1	close legal neighbours too similar
Qjppercoopman		0.0	-1	close legal neighbours too similar
Tolouccobessi		0.0	-1	close legal neighbours too similar
Toloucobessis		0.0	-1	close legal neighbours too similar
Trynquenemale		0.0	-1	close legal neighbours too similar
affgevaerdi^t		0.0	-1	close legal neighbours too similar
afgevaerdichl		0.0	-1	close legal neighbours too similar
afifgesondene		0.0	-1	close legal neighbours too similar
aflgebroocken		0.0	-1	close legal neighbours too similar
beleeildelyck		0.0	-1	close legal neighbours too similar
contentemenle		0.0	-1	close legal neighbours too similar
contentenïent		0.0	-1	close legal neighbours too similar
contribueeren		0.0	-1	close legal neighbours too similar
d*inwoonderen		0.0	-1	close legal neighbours too similar
dootgeschofen		0.0	-1	close legal neighbours too similar
eerbiedigbeyt		0.0	-1	close legal neighbours too similar
feytelyckbeyt		0.0	-1	close legal neighbours too similar
feytelyekheyt		0.0	-1	close legal neighbours too similar
forteficatien		0.0	-1	close legal neighbours too similar
geaddresseert		0.0	-1	close legal neighbours too similar
gebniyckelyck		0.0	-1	close legal neighbours too similar
gebruyckélyck		0.0	-1	close legal neighbours too similar
gecalomnieert		0.0	-1	close legal neighbours too similar
geconfineeert		0.0	-1	close legal neighbours too similar
geconfirmeert		0.0	-1	close legal neighbours too similar
geconfisceert		0.0	-1	close legal neighbours too similar
geconsipieert		0.0	-1	close legal neighbours too similar
gecontinueerl		0.0	-1	close legal neighbours too similar
gecontiuueert		0.0	-1	close legal neighbours too similar
gedebaucheert		0.0	-1	close legal neighbours too similar
gedetineerden		0.0	-1	close legal neighbours too similar
geeonlinueeit		0.0	-1	close legal neighbours too similar
geheughenisse		0.0	-1	close legal neighbours too similar
geintregneert		0.0	-1	close legal neighbours too similar
gelegetitheyl		0.0	-1	close legal neighbours too similar
geliceutieert		0.0	-1	close legal neighbours too similar
gemachtigdens		0.0	-1	close legal neighbours too similar
geordonnneert		0.0	-1	close legal neighbours too similar
gepractiseerl		0.0	-1	close legal neighbours too similar
gepretèndeert		0.0	-1	close legal neighbours too similar
geprojecleerl		0.0	-1	close legal neighbours too similar
geraDBneerden		0.0	-1	close legal neighbours too similar
gerafBneerden		0.0	-1	close legal neighbours too similar
gerestilueert		0.0	-1	close legal neighbours too similar
geretourneerl		0.0	-1	close legal neighbours too similar
geretouroeert		0.0	-1	close legal neighbours too similar
gesuporteerde		0.0	-1	close legal neighbours too similar
geêxpresseert		0.0	-1	close legal neighbours too similar
gouverne;nent		0.0	-1	close legal neighbours too similar
gérestitueert		0.0	-1	close legal neighbours too similar
ingewilli'cht		0.0	-1	close legal neighbours too similar
jegenwoordigb		0.0	-1	close legal neighbours too similar
jegeuwoordigh		0.0	-1	close legal neighbours too similar
jegènwoordigh		0.0	-1	close legal neighbours too similar
neerstighheyt		0.0	-1	close legal neighbours too similar
ondefteeckent		0.0	-1	close legal neighbours too similar
ondercoo|)man		0.0	-1	close legal neighbours too similar
ondergebracbt		0.0	-1	close legal neighbours too similar
ondertusscheu		0.0	-1	close legal neighbours too similar
oppercoopnian		0.0	-1	close legal neighbours too similar
oppercoopraan		0.0	-1	close legal neighbours too similar
oprechtigbeyt		0.0	-1	close legal neighbours too similar
pngesuyverden		0.0	-1	close legal neighbours too similar
qnaetwilligen		0.0	-1	close legal neighbours too similar
sehrifielycke		0.0	-1	close legal neighbours too similar
toebehooreode		0.0	-1	close legal neighbours too similar
tïonincklycke		0.0	-1	close legal neighbours too similar
vei*anderinge		0.0	-1	close legal neighbours too similar
verongclucken		0.0	-1	close legal neighbours too similar
verschyneride		0.0	-1	close legal neighbours too similar
verslagenthey		0.0	-1	close legal neighbours too similar
verwouderinge		0.0	-1	close legal neighbours too similar
voornamenüyck		0.0	-1	close legal neighbours too similar
voorschreveue		0.0	-1	close legal neighbours too similar
voorstellmgen		0.0	-1	close legal neighbours too similar
véraccordeert		0.0	-1	close legal neighbours too similar
waerschoiiwen		0.0	-1	close legal neighbours too similar
yerwonderingh		0.0	-1	close legal neighbours too similar
Berckenlangb		0.0	-1	close legal neighbours too similar
Coniucklycke		0.0	-1	close legal neighbours too similar
DVoorschreve		0.0	-1	close legal neighbours too similar
Gebreeckende		0.0	-1	close legal neighbours too similar
Gonninghinne		0.0	-1	close legal neighbours too similar
Grypskcrcken		0.0	-1	close legal neighbours too similar
Hasulipalnam		0.0	-1	close legal neighbours too similar
Hasulipatnam		0.0	-1	close legal neighbours too similar
Hverstercken		0.0	-1	close legal neighbours too similar
Iholsvryheyt		0.0	-1	close legal neighbours too similar
MasuUpatnams		0.0	-1	close legal neighbours too similar
Masulepatnam		0.0	-1	close legal neighbours too similar
Nederl.intse		0.0	-1	close legal neighbours too similar
Opperooopman		0.0	-1	close legal neighbours too similar
Rycxdaelders		0.0	-1	close legal neighbours too similar
Spaengiaei*t		0.0	-1	close legal neighbours too similar
Spangjaerden		0.0	-1	close legal neighbours too similar
Tarnatacnsen		0.0	-1	close legal neighbours too similar
Toloucobessi		0.0	-1	close legal neighbours too similar
Visiapourder		0.0	-1	close legal neighbours too similar
Wederlanders		0.0	-1	close legal neighbours too similar
Yersoeckende		0.0	-1	close legal neighbours too similar
aengebraclit		0.0	-1	close legal neighbours too similar
aenmerckende		0.0	-1	close legal neighbours too similar
aensienelyke		0.0	-1	close legal neighbours too similar
afifgeslagen		0.0	-1	close legal neighbours too similar
aflfgeslagen		0.0	-1	close legal neighbours too similar
ambussadeurs		0.0	-1	close legal neighbours too similar
behoorlyeken		0.0	-1	close legal neighbours too similar
belcgeringhe		0.0	-1	close legal neighbours too similar
bontgeuooten		0.0	-1	close legal neighbours too similar
capitulalien		0.0	-1	close legal neighbours too similar
cargasoenije		0.0	-1	close legal neighbours too similar
cargasoentge		0.0	-1	close legal neighbours too similar
cargasoeutge		0.0	-1	close legal neighbours too similar
complemeDten		0.0	-1	close legal neighbours too similar
consideraüen		0.0	-1	close legal neighbours too similar
contentemeDt		0.0	-1	close legal neighbours too similar
contentemenl		0.0	-1	close legal neighbours too similar
cóntinueeren		0.0	-1	close legal neighbours too similar
