«cc├gr┤	freqContext	freqGram
«hi├ v┤	1	19289
«if├ v┤	1	19289
«ig├ v┤	1	19289
«ii├ v┤	1	19289
«ik├ v┤	1	19289
«im├ v┤	1	19289
«ir├ v┤	1	19289
«i»├ v┤	1	19289
«j^├ v┤	1	19289
«jo├ v┤	1	19289
«jr├ v┤	1	19289
«j«├ v┤	1	19289
«k)├ v┤	1	19289
«ka├ v┤	1	19289
«kc├ v┤	1	19289
«ko├ v┤	1	19289
«k®├ v┤	1	19289
«l'├ v┤	1	19289
«l*├ v┤	1	19289
«l;├ v┤	1	19289
«lL├ v┤	1	19289
«lT├ v┤	1	19289
«ld├ v┤	1	19289
«lf├ v┤	1	19289
«lm├ v┤	1	19289
«m;├ v┤	1	19289
«mn├ v┤	1	19289
«n*├ v┤	1	19289
«n-├ v┤	1	19289
«no├ v┤	1	19289
«o)├ v┤	1	19289
«o^├ v┤	1	19289
«od├ v┤	1	19289
«ok├ v┤	1	19289
«oü├ v┤	1	19289
«p%├ v┤	1	19289
«p'├ v┤	1	19289
«p;├ v┤	1	19289
«pl├ v┤	1	19289
«ps├ v┤	1	19289
«p~├ v┤	1	19289
«q,├ v┤	1	19289
«q.├ v┤	1	19289
«r)├ v┤	1	19289
«r;├ v┤	1	19289
«rn├ v┤	1	19289
«s-├ v┤	1	19289
«sf├ v┤	1	19289
«sn├ v┤	1	19289
«sp├ v┤	1	19289
«ss├ v┤	1	19289
«sz├ v┤	1	19289
«tf├ v┤	1	19289
«té├ v┤	1	19289
«tó├ v┤	1	19289
«u*├ v┤	1	19289
«ua├ v┤	1	19289
«ui├ v┤	1	19289
«uy├ v┤	1	19289
«v.├ v┤	1	19289
«vo├ v┤	1	19289
«wa├ v┤	1	19289
«wm├ v┤	1	19289
«ws├ v┤	1	19289
«xi├ v┤	1	19289
«yo├ v┤	1	19289
«yr├ v┤	1	19289
«z,├ v┤	1	19289
«zy├ v┤	1	19289
««*├ v┤	1	19289
«««├ v┤	1	19289
«®)├ v┤	1	19289
«®,├ v┤	1	19289
«®^├ v┤	1	19289
«èn├ v┤	1	19289
«é,├ v┤	1	19289
«én├ v┤	1	19289
«ét├ v┤	1	19289
«ên├ v┤	1	19289
«ók├ v┤	1	19289
« n├ae┤	2448	18117
« d├ae┤	2278	18117
« m├ae┤	1257	18117
« w├ae┤	1121	18117
«n ├ae┤	868	18117
«ld├ae┤	637	18117
«st├ae┤	612	18117
«er├ae┤	541	18117
« h├ae┤	496	18117
«e ├ae┤	415	18117
« v├ae┤	360	18117
«pl├ae┤	303	18117
«rw├ae┤	295	18117
«t ├ae┤	287	18117
« j├ae┤	273	18117
«ed├ae┤	258	18117
«r ├ae┤	248	18117
«em├ae┤	239	18117
« l├ae┤	200	18117
«en├ae┤	186	18117
«s ├ae┤	147	18117
«, ├ae┤	145	18117
« g├ae┤	129	18117
« s├ae┤	125	18117
« D├ae┤	111	18117
«sl├ae┤	111	18117
«et├ae┤	100	18117
«rs├ae┤	99	18117
« r├ae┤	98	18117
«k ├ae┤	95	18117
« M├ae┤	89	18117
«cl├ae┤	88	18117
«sw├ae┤	86	18117
«ew├ae┤	80	18117
«Sp├ae┤	79	18117
«eh├ae┤	76	18117
«qu├ae┤	73	18117
«rm├ae┤	73	18117
«l ├ae┤	71	18117
«ev├ae┤	70	18117
«rn├ae┤	70	18117
«a ├ae┤	69	18117
«ng├ae┤	69	18117
«h ├ae┤	67	18117
«rg├ae┤	67	18117
«ts├ae┤	65	18117
«eg├ae┤	59	18117
«av├ae┤	56	18117
«bh├ae┤	56	18117
«dr├ae┤	54	18117
«el├ae┤	53	18117
«rh├ae┤	52	18117
«lw├ae┤	50	18117
«m ├ae┤	48	18117
« p├ae┤	45	18117
«or├ae┤	44	18117
«ch├ae┤	42	18117
« N├ae┤	41	18117
«td├ae┤	41	18117
«gi├ae┤	40	18117
«o ├ae┤	40	18117
«y ├ae┤	39	18117
«rr├ae┤	38	18117
«it├ae┤	37	18117
«tr├ae┤	36	18117
« H├ae┤	35	18117
«ir├ae┤	34	18117
«nw├ae┤	31	18117
«re├ae┤	31	18117
«ri├ae┤	29	18117
«yw├ae┤	28	18117
«eb├ae┤	27	18117
«vr├ae┤	27	18117
« b├ae┤	26	18117
«(d├ae┤	24	18117
«nm├ae┤	23	18117
«pr├ae┤	23	18117
«si├ae┤	23	18117
«hs├ae┤	22	18117
« C├ae┤	21	18117
«. ├ae┤	21	18117
«tw├ae┤	21	18117
«ug├ae┤	21	18117
«at├ae┤	20	18117
«f ├ae┤	20	18117
«xd├ae┤	19	18117
«' ├ae┤	18	18117
«lh├ae┤	18	18117
«sc├ae┤	18	18117
« T├ae┤	17	18117
«ip├ae┤	17	18117
«li├ae┤	17	18117
«ol├ae┤	17	18117
«rt├ae┤	17	18117
«ej├ae┤	16	18117
«ss├ae┤	16	18117
«Sw├ae┤	15	18117
«kb├ae┤	15	18117
«km├ae┤	15	18117
«sm├ae┤	15	18117
«tm├ae┤	15	18117
« B├ae┤	14	18117
«es├ae┤	14	18117
«nb├ae┤	14	18117
«tb├ae┤	14	18117
« W├ae┤	13	18117
«th├ae┤	13	18117
«Cl├ae┤	12	18117
«Dr├ae┤	12	18117
«di├ae┤	12	18117
«nd├ae┤	12	18117
«p ├ae┤	12	18117
«tv├ae┤	12	18117
«x ├ae┤	12	18117
«(n├ae┤	11	18117
«an├ae┤	11	18117
«j ├ae┤	11	18117
«nv├ae┤	11	18117
«om├ae┤	11	18117
« R├ae┤	10	18117
«ks├ae┤	10	18117
«sp├ae┤	10	18117
«tg├ae┤	10	18117
«v^├ae┤	10	18117
«yn├ae┤	10	18117
« P├ae┤	9	18117
« t├ae┤	9	18117
« u├ae┤	9	18117
«; ├ae┤	9	18117
«^ ├ae┤	9	18117
«lp├ae┤	9	18117
«sd├ae┤	9	18117
«ti├ae┤	9	18117
« K├ae┤	8	18117
«ab├ae┤	8	18117
«nj├ae┤	8	18117
«rl├ae┤	8	18117
«(w├ae┤	7	18117
«ar├ae┤	7	18117
«ls├ae┤	7	18117
«lv├ae┤	7	18117
«ps├ae┤	7	18117
«rb├ae┤	7	18117
«Gl├ae┤	6	18117
«am├ae┤	6	18117
«d ├ae┤	6	18117
«gr├ae┤	6	18117
«hm├ae┤	6	18117
«uw├ae┤	6	18117
«yg├ae┤	6	18117
«) ├ae┤	5	18117
«hb├ae┤	5	18117
«i ├ae┤	5	18117
«in├ae┤	5	18117
«ni├ae┤	5	18117
«on├ae┤	5	18117
«ra├ae┤	5	18117
«rd├ae┤	5	18117
«sg├ae┤	5	18117
« (├ae┤	4	18117
« c├ae┤	4	18117
«* ├ae┤	4	18117
«fg├ae┤	4	18117
«fv├ae┤	4	18117
«il├ae┤	4	18117
«kz├ae┤	4	18117
«rj├ae┤	4	18117
«rv├ae┤	4	18117
«sr├ae┤	4	18117
«u ├ae┤	4	18117
«xr├ae┤	4	18117
« G├ae┤	3	18117
« J├ae┤	3	18117
« k├ae┤	3	18117
«0 ├ae┤	3	18117
«5 ├ae┤	3	18117
«;d├ae┤	3	18117
«al├ae┤	3	18117
«b ├ae┤	3	18117
«bb├ae┤	3	18117
«bl├ae┤	3	18117
«br├ae┤	3	18117
«cr├ae┤	3	18117
«dh├ae┤	3	18117
«gb├ae┤	3	18117
«i*├ae┤	3	18117
«ll├ae┤	3	18117
«mr├ae┤	3	18117
«oc├ae┤	3	18117
«pm├ae┤	3	18117
«ul├ae┤	3	18117
« S├ae┤	2	18117
« U├ae┤	2	18117
« f├ae┤	2	18117
«(m├ae┤	2	18117
«1 ├ae┤	2	18117
«Gr├ae┤	2	18117
«T ├ae┤	2	18117
«^d├ae┤	2	18117
«ad├ae┤	2	18117
«cc├ae┤	2	18117
«cf├ae┤	2	18117
«de├ae┤	2	18117
«dw├ae┤	2	18117
«ep├ae┤	2	18117
«fw├ae┤	2	18117
«hr├ae┤	2	18117
«ii├ae┤	2	18117
«im├ae┤	2	18117
«kl├ae┤	2	18117
«lf├ae┤	2	18117
«lm├ae┤	2	18117
«mp├ae┤	2	18117
«nt├ae┤	2	18117
«pw├ae┤	2	18117
«sj├ae┤	2	18117
«tj├ae┤	2	18117
«tt├ae┤	2	18117
«ve├ae┤	2	18117
«vv├ae┤	2	18117
«w ├ae┤	2	18117
«wr├ae┤	2	18117
«yt├ae┤	2	18117
«® ├ae┤	2	18117
«ü ├ae┤	2	18117
« Q├ae┤	1	18117
« V├ae┤	1	18117
« ^├ae┤	1	18117
« o├ae┤	1	18117
« y├ae┤	1	18117
« z├ae┤	1	18117
« Ö├ae┤	1	18117
«"d├ae┤	1	18117
«'b├ae┤	1	18117
«'d├ae┤	1	18117
«'m├ae┤	1	18117
«'n├ae┤	1	18117
«*w├ae┤	1	18117
«- ├ae┤	1	18117
«-d├ae┤	1	18117
«.v├ae┤	1	18117
«2 ├ae┤	1	18117
«4 ├ae┤	1	18117
«6 ├ae┤	1	18117
«7 ├ae┤	1	18117
«8 ├ae┤	1	18117
«9 ├ae┤	1	18117
«Br├ae┤	1	18117
«Dg├ae┤	1	18117
«E ├ae┤	1	18117
«F ├ae┤	1	18117
«Hm├ae┤	1	18117
«Hw├ae┤	1	18117
«Ir├ae┤	1	18117
«Iw├ae┤	1	18117
«J ├ae┤	1	18117
«Ji├ae┤	1	18117
«K ├ae┤	1	18117
«Om├ae┤	1	18117
«On├ae┤	1	18117
«Qu├ae┤	1	18117
«S ├ae┤	1	18117
«Sf├ae┤	1	18117
«St├ae┤	1	18117
«Th├ae┤	1	18117
«U ├ae┤	1	18117
«\V├ae┤	1	18117
«^r├ae┤	1	18117
«aM├ae┤	1	18117
«aU├ae┤	1	18117
«ag├ae┤	1	18117
«ap├ae┤	1	18117
«as├ae┤	1	18117
«ay├ae┤	1	18117
«bm├ae┤	1	18117
«bp├ae┤	1	18117
«ck├ae┤	1	18117
«cn├ae┤	1	18117
«cq├ae┤	1	18117
«ct├ae┤	1	18117
«cw├ae┤	1	18117
«dV├ae┤	1	18117
«dm├ae┤	1	18117
«dp├ae┤	1	18117
«fa├ae┤	1	18117
«g ├ae┤	1	18117
«gh├ae┤	1	18117
«gj├ae┤	1	18117
«gs├ae┤	1	18117
«hl├ae┤	1	18117
«hn├ae┤	1	18117
«hv├ae┤	1	18117
«i\├ae┤	1	18117
«iv├ae┤	1	18117
«jd├ae┤	1	18117
«js├ae┤	1	18117
«kg├ae┤	1	18117
«ki├ae┤	1	18117
«kn├ae┤	1	18117
«kr├ae┤	1	18117
«kw├ae┤	1	18117
«lb├ae┤	1	18117
«lj├ae┤	1	18117
«lr├ae┤	1	18117
«mg├ae┤	1	18117
«mi├ae┤	1	18117
«nM├ae┤	1	18117
«n^├ae┤	1	18117
«nh├ae┤	1	18117
«nn├ae┤	1	18117
«nr├ae┤	1	18117
«ob├ae┤	1	18117
«oh├ae┤	1	18117
«oi├ae┤	1	18117
«op├ae┤	1	18117
«os├ae┤	1	18117
«oy├ae┤	1	18117
«pg├ae┤	1	18117
«pv├ae┤	1	18117
«q ├ae┤	1	18117
«qn├ae┤	1	18117
«ro├ae┤	1	18117
«ru├ae┤	1	18117
«sb├ae┤	1	18117
«sh├ae┤	1	18117
«su├ae┤	1	18117
«t'├ae┤	1	18117
«te├ae┤	1	18117
«tl├ae┤	1	18117
«ud├ae┤	1	18117
«um├ae┤	1	18117
««r├ae┤	1	18117
«» ├ae┤	1	18117
«én├ae┤	1	18117
«—w├ae┤	1	18117
«ch├te┤	1378	17460
«n ├te┤	1268	17460
«t ├te┤	873	17460
«e ├te┤	865	17460
«oo├te┤	665	17460
«of├te┤	650	17460
«es├te┤	592	17460
«as├te┤	581	17460
«el├te┤	576	17460
«r ├te┤	481	17460
«s ├te┤	367	17460
«, ├te┤	352	17460
«os├te┤	337	17460
«en├te┤	328	17460
« s├te┤	290	17460
«an├te┤	286	17460
«is├te┤	273	17460
«la├te┤	255	17460
«uy├te┤	253	17460
«da├te┤	249	17460
«rs├te┤	235	17460
«et├te┤	225	17460
«it├te┤	223	17460
«oe├te┤	213	17460
«or├te┤	193	17460
«l ├te┤	181	17460
«k ├te┤	176	17460
«pi├te┤	166	17460
«h ├te┤	165	17460
«on├te┤	165	17460
«ee├te┤	147	17460
«m ├te┤	140	17460
«ar├te┤	139	17460
«a ├te┤	138	17460
«ns├te┤	131	17460
«ie├te┤	130	17460
«at├te┤	121	17460
«er├te┤	119	17460
«ck├te┤	117	17460
«ti├te┤	114	17460
«ms├te┤	109	17460
«wa├te┤	106	17460
«p ├te┤	105	17460
«ae├te┤	100	17460
«hs├te┤	98	17460
«ts├te┤	95	17460
«ac├te┤	92	17460
«we├te┤	86	17460
«ec├te┤	85	17460
«ep├te┤	76	17460
«be├te┤	74	17460
«f ├te┤	73	17460
«us├te┤	71	17460
«Wa├te┤	66	17460
«ey├te┤	66	17460
«in├te┤	58	17460
«o ├te┤	57	17460
«pe├te┤	54	17460
«ot├te┤	52	17460
«ou├te┤	52	17460
«y ├te┤	52	17460
«ps├te┤	49	17460
«ri├te┤	48	17460
«ho├te┤	41	17460
«re├te┤	39	17460
«ys├te┤	39	17460
«ma├te┤	38	17460
«li├te┤	37	17460
« i├te┤	36	17460
«if├te┤	36	17460
«yt├te┤	33	17460
«ge├te┤	32	17460
«ls├te┤	32	17460
«ra├te┤	32	17460
«si├te┤	32	17460
«ut├te┤	32	17460
«cb├te┤	31	17460
«op├te┤	31	17460
«^ ├te┤	30	17460
«un├te┤	30	17460
«ro├te┤	29	17460
«. ├te┤	26	17460
«Ot├te┤	26	17460
«se├te┤	26	17460
«no├te┤	25	17460
«al├te┤	24	17460
«x ├te┤	24	17460
«gh├te┤	22	17460
«nc├te┤	22	17460
«ca├te┤	21	17460
«fy├te┤	20	17460
«u ├te┤	20	17460
«) ├te┤	19	17460
«; ├te┤	19	17460
«bi├te┤	19	17460
«di├te┤	18	17460
«na├te┤	18	17460
«sa├te┤	18	17460
«ul├te┤	18	17460
«au├te┤	17	17460
«d ├te┤	16	17460
«va├te┤	15	17460
«ta├te┤	14	17460
«ui├te┤	13	17460
«ym├te┤	13	17460
«ef├te┤	12	17460
«ff├te┤	12	17460
«ni├te┤	12	17460
«pa├te┤	12	17460
«ke├te┤	11	17460
«ks├te┤	11	17460
«go├te┤	10	17460
«mi├te┤	10	17460
« S├te┤	9	17460
«j ├te┤	9	17460
«ng├te┤	9	17460
«0 ├te┤	8	17460
«ap├te┤	8	17460
«bo├te┤	8	17460
«ci├te┤	8	17460
«i ├te┤	8	17460
«il├te┤	8	17460
«me├te┤	8	17460
« (├te┤	7	17460
«Ma├te┤	7	17460
«gs├te┤	7	17460
«® ├te┤	7	17460
« I├te┤	6	17460
«Pa├te┤	6	17460
«ic├te┤	6	17460
«ol├te┤	6	17460
«po├te┤	6	17460
«rt├te┤	6	17460
«yn├te┤	6	17460
«* ├te┤	5	17460
«T ├te┤	5	17460
«af├te┤	5	17460
«cu├te┤	5	17460
«eu├te┤	5	17460
«fs├te┤	5	17460
«he├te┤	5	17460
«lo├te┤	5	17460
«om├te┤	5	17460
«ur├te┤	5	17460
«« ├te┤	5	17460
«" ├te┤	4	17460
«4 ├te┤	4	17460
«U ├te┤	4	17460
«b ├te┤	4	17460
«bs├te┤	4	17460
«ds├te┤	4	17460
«ex├te┤	4	17460
«fi├te┤	4	17460
«ga├te┤	4	17460
«mp├te┤	4	17460
«pu├te┤	4	17460
«5 ├te┤	3	17460
«Ol├te┤	3	17460
«ek├te┤	3	17460
«lu├te┤	3	17460
«my├te┤	3	17460
«ny├te┤	3	17460
«xs├te┤	3	17460
« A├te┤	2	17460
« a├te┤	2	17460
« b├te┤	2	17460
« d├te┤	2	17460
«'s├te┤	2	17460
«Ba├te┤	2	17460
«So├te┤	2	17460
«ba├te┤	2	17460
«by├te┤	2	17460
«e-├te┤	2	17460
«ha├te┤	2	17460
«ig├te┤	2	17460
«io├te┤	2	17460
«ly├te┤	2	17460
«md├te┤	2	17460
«q ├te┤	2	17460
«rf├te┤	2	17460
«to├te┤	2	17460
«ty├te┤	2	17460
«ue├te┤	2	17460
«ve├te┤	2	17460
«w ├te┤	2	17460
« *├te┤	1	17460
« C├te┤	1	17460
« c├te┤	1	17460
« e├te┤	1	17460
« v├te┤	1	17460
« w├te┤	1	17460
« «├te┤	1	17460
«% ├te┤	1	17460
«' ├te┤	1	17460
«'e├te┤	1	17460
«)O├te┤	1	17460
«)e├te┤	1	17460
«)r├te┤	1	17460
«)s├te┤	1	17460
«*s├te┤	1	17460
«/ ├te┤	1	17460
«1 ├te┤	1	17460
«2 ├te┤	1	17460
«3 ├te┤	1	17460
«9 ├te┤	1	17460
«E ├te┤	1	17460
«F ├te┤	1	17460
«Go├te┤	1	17460
«Ha├te┤	1	17460
«Ke├te┤	1	17460
«L ├te┤	1	17460
«O ├te┤	1	17460
«Qs├te┤	1	17460
«Ti├te┤	1	17460
«Ws├te┤	1	17460
«^m├te┤	1	17460
«ag├te┤	1	17460
«ai├te┤	1	17460
«c ├te┤	1	17460
«cl├te┤	1	17460
«cy├te┤	1	17460
«de├te┤	1	17460
«dt├te┤	1	17460
«eD├te┤	1	17460
«ea├te┤	1	17460
«ei├te┤	1	17460
«em├te┤	1	17460
«fa├te┤	1	17460
«fl├te┤	1	17460
«g ├te┤	1	17460
«gb├te┤	1	17460
«iD├te┤	1	17460
«i^├te┤	1	17460
«ia├te┤	1	17460
«ii├te┤	1	17460
«im├te┤	1	17460
«iy├te┤	1	17460
«ië├te┤	1	17460
«j^├te┤	1	17460
«jt├te┤	1	17460
«ki├te┤	1	17460
«lt├te┤	1	17460
«mt├te┤	1	17460
«nd├te┤	1	17460
«nt├te┤	1	17460
«o8├te┤	1	17460
«ob├te┤	1	17460
«oh├te┤	1	17460
«oi├te┤	1	17460
«p^├te┤	1	17460
«rc├te┤	1	17460
«rg├te┤	1	17460
«rw├te┤	1	17460
«ry├te┤	1	17460
«sj├te┤	1	17460
«st├te┤	1	17460
«th├te┤	1	17460
«v ├te┤	1	17460
«wr├te┤	1	17460
«wt├te┤	1	17460
«wy├te┤	1	17460
«yf├te┤	1	17460
«yl├te┤	1	17460
«° ├te┤	1	17460
«» ├te┤	1	17460
«èr├te┤	1	17460
«é ├te┤	1	17460
«ét├te┤	1	17460
«ïh├te┤	1	17460
«ïn├te┤	1	17460
«ü ├te┤	1	17460
«üi├te┤	1	17460
«— ├te┤	1	17460
«• ├te┤	1	17460
« m├ee┤	1144	17029
«t ├ee┤	980	17029
«e ├ee┤	876	17029
«n ├ee┤	767	17029
« g├ee┤	730	17029
« h├ee┤	564	17029
«cl├ee┤	554	17029
« s├ee┤	518	17029
« w├ee┤	507	17029
«s ├ee┤	422	17029
« v├ee┤	420	17029
«st├ee┤	417	17029
«ew├ee┤	415	17029
«r ├ee┤	386	17029
«ch├ee┤	382	17029
«, ├ee┤	334	17029
«iv├ee┤	276	17029
«er├ee┤	256	17029
« r├ee┤	250	17029
«tw├ee┤	241	17029
«vr├ee┤	219	17029
«in├ee┤	207	17029
«nn├ee┤	195	17029
«bl├ee┤	158	17029
«rd├ee┤	150	17029
«rl├ee┤	134	17029
«k ├ee┤	126	17029
«is├ee┤	125	17029
«' ├ee┤	123	17029
«ll├ee┤	123	17029
«em├ee┤	119	17029
«rm├ee┤	105	17029
« b├ee┤	104	17029
«h ├ee┤	104	17029
«m ├ee┤	102	17029
« l├ee┤	101	17029
«nd├ee┤	101	17029
«ug├ee┤	101	17029
«l ├ee┤	98	17029
« z├ee┤	94	17029
«eg├ee┤	92	17029
«br├ee┤	90	17029
« N├ee┤	86	17029
«tt├ee┤	86	17029
«lv├ee┤	84	17029
«nt├ee┤	82	17029
« n├ee┤	77	17029
«ov├ee┤	74	17029
«rn├ee┤	73	17029
« d├ee┤	71	17029
«rt├ee┤	71	17029
«ic├ee┤	65	17029
«rs├ee┤	65	17029
«nu├ee┤	63	17029
«el├ee┤	62	17029
«rg├ee┤	62	17029
«ss├ee┤	55	17029
«ct├ee┤	54	17029
«eh├ee┤	53	17029
«or├ee┤	52	17029
«us├ee┤	52	17029
« H├ee┤	49	17029
«it├ee┤	49	17029
«li├ee┤	49	17029
« k├ee┤	48	17029
«ev├ee┤	48	17029
«an├ee┤	47	17029
«cr├ee┤	47	17029
«id├ee┤	46	17029
«pr├ee┤	46	17029
«tr├ee┤	45	17029
«uw├ee┤	42	17029
«ed├ee┤	41	17029
«ig├ee┤	41	17029
«y ├ee┤	41	17029
«qu├ee┤	40	17029
«on├ee┤	38	17029
« t├ee┤	37	17029
«p ├ee┤	37	17029
«ti├ee┤	37	17029
«. ├ee┤	35	17029
«; ├ee┤	35	17029
«ar├ee┤	35	17029
«sl├ee┤	34	17029
« p├ee┤	33	17029
«sp├ee┤	33	17029
«o ├ee┤	31	17029
« L├ee┤	30	17029
«ir├ee┤	29	17029
«oy├ee┤	29	17029
«ur├ee┤	29	17029
« Z├ee┤	26	17029
«ru├ee┤	26	17029
«a ├ee┤	25	17029
«at├ee┤	25	17029
« D├ee┤	24	17029
« M├ee┤	24	17029
«Qu├ee┤	24	17029
«al├ee┤	24	17029
«ng├ee┤	24	17029
«d ├ee┤	23	17029
«et├ee┤	23	17029
«pl├ee┤	23	17029
«sm├ee┤	23	17029
«tg├ee┤	23	17029
«tu├ee┤	23	17029
«um├ee┤	23	17029
«im├ee┤	22	17029
«nc├ee┤	18	17029
«ul├ee┤	18	17029
«vl├ee┤	18	17029
«en├ee┤	17	17029
«^ ├ee┤	16	17029
«hr├ee┤	15	17029
«yn├ee┤	15	17029
«ns├ee┤	14	17029
« S├ee┤	13	17029
«ax├ee┤	13	17029
«cb├ee┤	13	17029
«eb├ee┤	13	17029
«gn├ee┤	13	17029
«lr├ee┤	13	17029
«od├ee┤	13	17029
«rh├ee┤	13	17029
«sh├ee┤	13	17029
«ys├ee┤	13	17029
« f├ee┤	12	17029
«ad├ee┤	12	17029
«nw├ee┤	12	17029
«ol├ee┤	12	17029
«om├ee┤	12	17029
«pt├ee┤	12	17029
«rk├ee┤	12	17029
«ek├ee┤	11	17029
«rw├ee┤	11	17029
«th├ee┤	11	17029
«c ├ee┤	10	17029
«gr├ee┤	10	17029
«ag├ee┤	9	17029
«ci├ee┤	9	17029
«i ├ee┤	9	17029
«lt├ee┤	9	17029
«ni├ee┤	9	17029
«ob├ee┤	9	17029
«uc├ee┤	9	17029
«ud├ee┤	9	17029
«wr├ee┤	9	17029
«d*├ee┤	8	17029
«f ├ee┤	8	17029
«lm├ee┤	8	17029
«lu├ee┤	8	17029
«up├ee┤	8	17029
«ut├ee┤	8	17029
« G├ee┤	7	17029
« c├ee┤	7	17029
«ip├ee┤	7	17029
«mn├ee┤	7	17029
«nr├ee┤	7	17029
«sc├ee┤	7	17029
«sd├ee┤	7	17029
«sw├ee┤	7	17029
«u ├ee┤	7	17029
«uh├ee┤	7	17029
« V├ee┤	6	17029
«by├ee┤	6	17029
«ph├ee┤	6	17029
«ra├ee┤	6	17029
«sn├ee┤	6	17029
« P├ee┤	5	17029
«Cl├ee┤	5	17029
«ap├ee┤	5	17029
«av├ee┤	5	17029
«di├ee┤	5	17029
«j ├ee┤	5	17029
«nb├ee┤	5	17029
«og├ee┤	5	17029
«pi├ee┤	5	17029
«pp├ee┤	5	17029
«rr├ee┤	5	17029
«rv├ee┤	5	17029
«tl├ee┤	5	17029
«un├ee┤	5	17029
«ve├ee┤	5	17029
«x ├ee┤	5	17029
« K├ee┤	4	17029
«as├ee┤	4	17029
«es├ee┤	4	17029
«il├ee┤	4	17029
«) ├ee┤	3	17029
«* ├ee┤	3	17029
«Hg├ee┤	3	17029
«Tw├ee┤	3	17029
«bu├ee┤	3	17029
«ck├ee┤	3	17029
«gi├ee┤	3	17029
«gl├ee┤	3	17029
«lc├ee┤	3	17029
«ml├ee┤	3	17029
«nl├ee┤	3	17029
«tb├ee┤	3	17029
«tm├ee┤	3	17029
«® ├ee┤	3	17029
« B├ee┤	2	17029
«'m├ee┤	2	17029
«(m├ee┤	2	17029
«3 ├ee┤	2	17029
«: ├ee┤	2	17029
«Bn├ee┤	2	17029
«\ ├ee┤	2	17029
«^r├ee┤	2	17029
«ai├ee┤	2	17029
«ay├ee┤	2	17029
«b ├ee┤	2	17029
«fa├ee┤	2	17029
«ff├ee┤	2	17029
«fi├ee┤	2	17029
«gh├ee┤	2	17029
«ib├ee┤	2	17029
«iu├ee┤	2	17029
«kh├ee┤	2	17029
«lg├ee┤	2	17029
«lj├ee┤	2	17029
«lp├ee┤	2	17029
«mp├ee┤	2	17029
«op├ee┤	2	17029
«os├ee┤	2	17029
«ot├ee┤	2	17029
«q ├ee┤	2	17029
«rb├ee┤	2	17029
«rc├ee┤	2	17029
«ri├ee┤	2	17029
«ro├ee┤	2	17029
«se├ee┤	2	17029
«si├ee┤	2	17029
«sr├ee┤	2	17029
«uu├ee┤	2	17029
«v^├ee┤	2	17029
«w ├ee┤	2	17029
« (├ee┤	1	17029
« .├ee┤	1	17029
« R├ee┤	1	17029
« W├ee┤	1	17029
« i├ee┤	1	17029
«'D├ee┤	1	17029
«'N├ee┤	1	17029
«'d├ee┤	1	17029
«'s├ee┤	1	17029
«'w├ee┤	1	17029
«(g├ee┤	1	17029
«)r├ee┤	1	17029
«*h├ee┤	1	17029
«*s├ee┤	1	17029
«*t├ee┤	1	17029
«.s├ee┤	1	17029
«3p├ee┤	1	17029
«4'├ee┤	1	17029
«9 ├ee┤	1	17029
«Br├ee┤	1	17029
«Co├ee┤	1	17029
«Ct├ee┤	1	17029
«E ├ee┤	1	17029
«Gl├ee┤	1	17029
«H ├ee┤	1	17029
«Hl├ee┤	1	17029
«Hp├ee┤	1	17029
«Hv├ee┤	1	17029
«Ig├ee┤	1	17029
«Ii├ee┤	1	17029
«Il├ee┤	1	17029
«Iw├ee┤	1	17029
«Ls├ee┤	1	17029
«Og├ee┤	1	17029
«Qa├ee┤	1	17029
«Sn├ee┤	1	17029
«U ├ee┤	1	17029
«Ua├ee┤	1	17029
«Uh├ee┤	1	17029
«^h├ee┤	1	17029
«^l├ee┤	1	17029
«af├ee┤	1	17029
«ak├ee┤	1	17029
«am├ee┤	1	17029
«bj├ee┤	1	17029
«bt├ee┤	1	17029
«cx├ee┤	1	17029
«d'├ee┤	1	17029
«d^├ee┤	1	17029
«da├ee┤	1	17029
«dd├ee┤	1	17029
«dr├ee┤	1	17029
«dw├ee┤	1	17029
«ec├ee┤	1	17029
«ep├ee┤	1	17029
«ex├ee┤	1	17029
«fb├ee┤	1	17029
«fg├ee┤	1	17029
«fk├ee┤	1	17029
«fm├ee┤	1	17029
«fr├ee┤	1	17029
«ft├ee┤	1	17029
«fw├ee┤	1	17029
«g'├ee┤	1	17029
«gd├ee┤	1	17029
«gu├ee┤	1	17029
«hn├ee┤	1	17029
«ho├ee┤	1	17029
«hs├ee┤	1	17029
«i?├ee┤	1	17029
«i^├ee┤	1	17029
«ik├ee┤	1	17029
«io├ee┤	1	17029
«js├ee┤	1	17029
«kl├ee┤	1	17029
«kz├ee┤	1	17029
«la├ee┤	1	17029
«ld├ee┤	1	17029
«lh├ee┤	1	17029
«ln├ee┤	1	17029
«lo├ee┤	1	17029
«na├ee┤	1	17029
«ne├ee┤	1	17029
«nk├ee┤	1	17029
«nm├ee┤	1	17029
«oc├ee┤	1	17029
«pZ├ee┤	1	17029
«qa├ee┤	1	17029
«re├ee┤	1	17029
«rf├ee┤	1	17029
«rp├ee┤	1	17029
«sU├ee┤	1	17029
«sa├ee┤	1	17029
«tH├ee┤	1	17029
«tV├ee┤	1	17029
«td├ee┤	1	17029
«to├ee┤	1	17029
«ts├ee┤	1	17029
«tv├ee┤	1	17029
«uk├ee┤	1	17029
«uv├ee┤	1	17029
«v ├ee┤	1	17029
